latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-15.98748,-61.09399,302.85,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,289.35,1.25,N,0
-15.98777,-61.11587,339.17,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,290.76,2.97,N,0
-15.98695,-61.12021,312.59,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,289.42,2.3,N,0
-15.98937,-61.10753,307.63,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,289.28,1.68,N,0
-15.83293,-61.94396,331.09,0.52,0.5,2023-01-10,0454,N20,VIIRS,n,2,280.82,2.7,N,0
-15.83198,-61.94884,298.22,0.52,0.5,2023-01-10,0454,N20,VIIRS,n,2,279.73,2.7,N,0
-15.99122,-61.12125,308.59,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,288.95,1.03,N,0
-16.01226,-61.03389,324.56,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,289.68,2.12,N,0
-15.83654,-61.94975,313.09,0.52,0.5,2023-01-10,0454,N20,VIIRS,n,2,280.15,2.7,N,0
-16.01307,-61.02964,300.4,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,285.23,2.12,N,0
-16.01575,-61.03894,348.56,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,292.02,4.9,N,0
-15.84109,-61.95066,304.87,0.52,0.5,2023-01-10,0454,N20,VIIRS,n,2,280.42,1.27,N,0
-16.01495,-61.04318,314.23,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,289.98,4.9,N,0
-16.01655,-61.03469,314.79,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,289.73,2.92,N,0
-16.02621,-61.05414,302.24,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,289.33,0.8,N,0
-16.0305,-61.05493,304,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,289.33,0.66,N,0
-16.33467,-59.46901,310.82,0.54,0.42,2023-01-10,0454,N20,VIIRS,n,2,280.54,0.66,N,0
-16.33853,-59.46977,314.73,0.54,0.42,2023-01-10,0454,N20,VIIRS,n,2,282.59,1.79,N,0
-16.34419,-59.46048,295.96,0.54,0.42,2023-01-10,0454,N20,VIIRS,n,2,276.94,1.24,N,0
-16.34715,-59.4663,302.15,0.54,0.42,2023-01-10,0454,N20,VIIRS,n,2,280.83,0.93,N,0
-16.34805,-59.46128,303.24,0.54,0.42,2023-01-10,0454,N20,VIIRS,n,2,281.08,0.82,N,0
-16.11908,-60.74465,313.28,0.43,0.46,2023-01-10,0454,N20,VIIRS,n,2,289.72,1.25,N,0
-15.91929,-61.88731,297.64,0.51,0.5,2023-01-10,0454,N20,VIIRS,n,2,274.49,0.72,N,0
-16.16249,-61.09737,328.86,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,289.69,4.04,N,0
-16.16328,-61.09312,335.13,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,289.91,4.04,N,0
-16.14541,-61.21299,315.09,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,288.13,2.32,N,0
-16.16677,-61.09826,312.76,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,288.27,1.61,N,0
-16.15404,-61.21474,320.47,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,287.94,1.87,N,0
-16.15323,-61.21911,311.71,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,288.46,1.87,N,0
-16.15484,-61.21042,310.25,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,287.79,1.37,N,0
-16.15871,-61.23789,313.35,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,288.17,1.93,N,0
-16.1595,-61.23363,316.93,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,288.59,1.93,N,0
-16.16817,-61.23523,367,0.46,0.47,2023-01-10,0454,N20,VIIRS,h,2,290.75,12.76,N,0
-16.16969,-61.23428,347.46,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,290.91,14.49,N,0
-16.22423,-61.25424,339.64,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,288.79,5.91,N,0
-16.22505,-61.2499,355.44,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,290.56,23.61,N,0
-16.22586,-61.24557,340.8,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,291.11,23.61,N,0
-16.22855,-61.25515,352.97,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,291.87,32.77,N,0
-16.22936,-61.25083,314.37,0.46,0.47,2023-01-10,0454,N20,VIIRS,n,2,288.67,6.6,N,0
-16.12158,-62.01804,307.45,0.52,0.5,2023-01-10,0454,N20,VIIRS,n,2,278.67,1.39,N,0
-16.1284,-62.05558,304.93,0.52,0.5,2023-01-10,0454,N20,VIIRS,n,2,273.04,1.25,N,2
-16.27068,-61.63235,317.13,0.49,0.48,2023-01-10,0454,N20,VIIRS,n,2,282.87,1.53,N,0
-16.40217,-61.0985,325.42,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,289.27,3.3,N,0
-16.49751,-60.86545,299.55,0.43,0.46,2023-01-10,0454,N20,VIIRS,n,2,287.95,0.54,N,0
-16.40845,-61.43216,338.59,0.47,0.48,2023-01-10,0454,N20,VIIRS,n,2,284.05,3.45,N,0
-16.40762,-61.43655,306.73,0.47,0.48,2023-01-10,0454,N20,VIIRS,n,2,283.02,3.45,N,0
-16.48446,-61.12289,315.71,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,287.66,1.64,N,0
-16.48716,-61.13219,337.89,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,287.4,5.29,N,0
-16.48795,-61.12797,305.01,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,286.83,5.29,N,0
-16.48873,-61.12376,299.55,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,287.11,0.57,N,0
-17.67597,-54.25136,314.56,0.39,0.36,2023-01-10,0454,N20,VIIRS,n,2,285.05,1.72,N,0
-16.69581,-61.1339,314.3,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,285.92,2.07,N,0
-16.69661,-61.12965,304.48,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,286.27,2.23,N,0
-16.70085,-61.13055,325.46,0.45,0.47,2023-01-10,0454,N20,VIIRS,n,2,286.47,2.23,N,0
-17.65234,-60.67709,307.68,0.4,0.44,2023-01-10,0454,N20,VIIRS,n,2,287.2,0.54,N,0
-17.66209,-60.62431,307.65,0.4,0.44,2023-01-10,0454,N20,VIIRS,n,2,283.27,1.12,N,0
-17.65641,-60.67793,305.3,0.4,0.44,2023-01-10,0454,N20,VIIRS,n,2,286.69,0.54,N,0
-17.66545,-60.62889,300.41,0.4,0.44,2023-01-10,0454,N20,VIIRS,n,2,285.06,0.84,N,0
-18.45858,-60.53188,312.81,0.38,0.43,2023-01-10,0454,N20,VIIRS,n,2,282.35,1.48,N,0
-19.50117,-54.38034,297.44,0.4,0.37,2023-01-10,0454,N20,VIIRS,n,2,272.01,0.5,N,0
-19.50395,-54.38467,317.7,0.39,0.37,2023-01-10,0454,N20,VIIRS,n,2,271.86,1.25,N,0
-19.50453,-54.38091,300.14,0.4,0.37,2023-01-10,0454,N20,VIIRS,n,2,268.85,0.5,N,0
-19.50674,-54.38901,296.99,0.39,0.37,2023-01-10,0454,N20,VIIRS,n,2,269.17,0.51,N,0
-19.50731,-54.38525,308.55,0.39,0.37,2023-01-10,0454,N20,VIIRS,n,2,270.39,0.51,N,0
-19.50788,-54.38147,319.93,0.4,0.37,2023-01-10,0454,N20,VIIRS,n,2,271.57,0.76,N,0
-19.50845,-54.3777,300.91,0.4,0.37,2023-01-10,0454,N20,VIIRS,n,2,269.02,0.76,N,0
-18.833,-58.57516,322.84,0.45,0.39,2023-01-10,0454,N20,VIIRS,n,2,287.91,3.34,N,0
-18.83535,-58.57434,305.89,0.45,0.39,2023-01-10,0454,N20,VIIRS,n,2,284.11,1.7,N,0
-18.21341,-62.31824,299.84,0.5,0.49,2023-01-10,0454,N20,VIIRS,n,2,280.9,1.7,N,0
-18.21432,-62.31356,319.98,0.5,0.49,2023-01-10,0454,N20,VIIRS,n,2,282.77,1.7,N,0
-18.37914,-62.26329,317.36,0.49,0.49,2023-01-10,0455,N20,VIIRS,n,2,284.44,1.93,N,0
-18.38002,-62.25868,300.65,0.49,0.49,2023-01-10,0455,N20,VIIRS,n,2,278.6,1.93,N,0
-19.71378,-54.53674,321.73,0.39,0.36,2023-01-10,0455,N20,VIIRS,n,2,285.13,2.83,N,0
-18.37784,-62.26108,321.87,0.49,0.49,2023-01-10,0455,N20,VIIRS,n,2,282.86,3.2,N,0
-18.46941,-62.82792,324.33,0.53,0.5,2023-01-10,0455,N20,VIIRS,n,2,283.81,3.3,N,0
-18.62805,-62.78994,335.54,0.52,0.5,2023-01-10,0455,N20,VIIRS,n,2,292.71,15.51,N,0
-18.63163,-62.79588,342.98,0.52,0.5,2023-01-10,0455,N20,VIIRS,n,2,290.7,15.51,N,0
-18.63261,-62.79095,338.66,0.52,0.5,2023-01-10,0455,N20,VIIRS,n,2,289.04,15.51,N,0
-18.65347,-62.80583,339.26,0.52,0.5,2023-01-10,0455,N20,VIIRS,n,2,288.6,19.35,N,0
-18.65445,-62.80089,336.89,0.52,0.5,2023-01-10,0455,N20,VIIRS,n,2,293.22,48.32,N,0
-18.65804,-62.80684,339.18,0.52,0.5,2023-01-10,0455,N20,VIIRS,n,2,288.41,19.35,N,0
-18.65901,-62.80191,339.96,0.52,0.5,2023-01-10,0455,N20,VIIRS,n,2,294.23,48.32,N,0
-18.65998,-62.79699,312.29,0.52,0.5,2023-01-10,0455,N20,VIIRS,n,2,287.52,48.32,N,0
-18.66357,-62.80293,354,0.52,0.5,2023-01-10,0455,N20,VIIRS,n,2,288.86,15.08,N,0
-18.6626,-62.80787,319.79,0.52,0.5,2023-01-10,0455,N20,VIIRS,n,2,287.63,6.4,N,0
-19.78185,-57.07296,298.5,0.4,0.37,2023-01-10,0455,N20,VIIRS,n,2,283.48,0.34,N,0
-19.78248,-57.06918,296.98,0.4,0.37,2023-01-10,0455,N20,VIIRS,n,2,282.45,0.34,N,0
-20.05908,-55.77924,307.36,0.38,0.36,2023-01-10,0455,N20,VIIRS,n,2,279.52,1,N,0
-18.81135,-62.91658,329.3,0.53,0.5,2023-01-10,0455,N20,VIIRS,n,2,284.61,5.76,N,0
-18.81236,-62.91159,310.75,0.53,0.5,2023-01-10,0455,N20,VIIRS,n,2,283.61,2.29,N,0
-19.45589,-59.75481,318.94,0.5,0.41,2023-01-10,0455,N20,VIIRS,n,2,289.07,1.36,N,0
-19.55566,-59.30226,303.04,0.48,0.4,2023-01-10,0455,N20,VIIRS,n,2,291.42,0.46,N,0
-19.55931,-59.303,321.71,0.48,0.4,2023-01-10,0455,N20,VIIRS,n,2,292.22,1.94,N,0
-19.56297,-59.30373,305.68,0.48,0.4,2023-01-10,0455,N20,VIIRS,n,2,291.97,1.94,N,0
-19.05217,-62.4422,328.63,0.49,0.48,2023-01-10,0455,N20,VIIRS,n,2,276.99,2.62,N,0
-19.05126,-62.44681,305.19,0.49,0.48,2023-01-10,0455,N20,VIIRS,n,2,278.96,2.36,N,0
-19.05307,-62.4376,303.78,0.49,0.48,2023-01-10,0455,N20,VIIRS,n,2,281.58,2.62,N,0
-19.05569,-62.44778,327.83,0.49,0.48,2023-01-10,0455,N20,VIIRS,n,2,279.22,2.36,N,0
-19.05479,-62.45241,315.86,0.49,0.49,2023-01-10,0455,N20,VIIRS,n,2,278.88,2.36,N,0
-19.07082,-62.41748,330.07,0.49,0.48,2023-01-10,0455,N20,VIIRS,n,2,291.34,4.27,N,0
-19.07171,-62.41288,328.54,0.49,0.48,2023-01-10,0455,N20,VIIRS,n,2,291.29,4.27,N,0
-19.06993,-62.42208,312.24,0.49,0.48,2023-01-10,0455,N20,VIIRS,n,2,289.94,2.1,N,0
-19.07261,-62.40829,313.71,0.49,0.48,2023-01-10,0455,N20,VIIRS,n,2,290.16,2.19,N,0
-19.1044,-62.43444,328.76,0.49,0.48,2023-01-10,0455,N20,VIIRS,n,2,290.53,3.05,N,0
-19.10529,-62.42983,316.06,0.49,0.48,2023-01-10,0455,N20,VIIRS,n,2,290,3.05,N,0
-19.66362,-59.45951,308.68,0.48,0.4,2023-01-10,0455,N20,VIIRS,n,2,292.06,1.43,N,0
-19.66623,-59.4576,308.75,0.48,0.4,2023-01-10,0455,N20,VIIRS,n,2,292.22,1.01,N,0
-19.10328,-62.43164,326.47,0.49,0.48,2023-01-10,0455,N20,VIIRS,n,2,290.77,3.79,N,0
-19.10236,-62.43625,306.8,0.49,0.48,2023-01-10,0455,N20,VIIRS,n,2,289.64,1.54,N,0
-19.10678,-62.43722,311.54,0.49,0.48,2023-01-10,0455,N20,VIIRS,n,2,289.71,1.89,N,0
-19.89923,-58.78779,312.9,0.45,0.39,2023-01-10,0455,N20,VIIRS,n,2,292.67,1.36,N,0
-20.52456,-55.40702,307.99,0.39,0.36,2023-01-10,0455,N20,VIIRS,n,2,292.14,0.86,N,0
-20.66151,-56.49686,307.83,0.39,0.36,2023-01-10,0455,N20,VIIRS,n,2,291.99,1.07,N,0
-20.66483,-56.49746,313.32,0.39,0.36,2023-01-10,0455,N20,VIIRS,n,2,291.82,0.91,N,0
-20.8508,-55.6214,321.91,0.38,0.36,2023-01-10,0455,N20,VIIRS,n,2,292.5,1.34,N,0
-20.85023,-55.6251,309.37,0.38,0.36,2023-01-10,0455,N20,VIIRS,n,2,292.32,1.34,N,0
-20.90864,-55.7529,303.95,0.38,0.36,2023-01-10,0455,N20,VIIRS,n,2,291.88,0.32,N,0
-20.91195,-55.75349,335.92,0.38,0.36,2023-01-10,0455,N20,VIIRS,n,2,293.5,2.79,N,0
-20.91138,-55.75717,318.9,0.38,0.36,2023-01-10,0455,N20,VIIRS,n,2,292.58,2.79,N,0
-20.48304,-59.11347,309.27,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,290.56,1.05,N,0
-20.4838,-59.10911,312.16,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,291.1,1.31,N,0
-20.48662,-59.11419,323.04,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,292.39,2.52,N,0
-20.48738,-59.10983,321.41,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,292.51,2.2,N,0
-20.49096,-59.11055,322.35,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,292.24,2.2,N,0
-20.4902,-59.11491,315.62,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,291.14,2.52,N,0
-20.49171,-59.10618,312.27,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,290.96,2.2,N,0
-20.48502,-59.11163,320.92,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,291.99,1.68,N,0
-20.48424,-59.11598,311.02,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,290.46,1.68,N,0
-20.4858,-59.10727,317.39,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,291.42,1.93,N,0
-20.48782,-59.1167,309.54,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,290.39,1.68,N,0
-20.4886,-59.11234,316.03,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,291.43,1.68,N,0
-20.48938,-59.10799,316.61,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,291.41,1.93,N,0
-20.49218,-59.11305,322.04,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,291.05,2.33,N,0
-20.49295,-59.1087,323.03,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,292.08,3,N,0
-20.4914,-59.11741,309.29,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,288.56,2.33,N,0
-20.49623,-59.1319,325.14,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,283.5,1.09,N,0
-20.49545,-59.13627,309.29,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,281.76,1.09,N,0
-20.49701,-59.12755,310.66,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,281.44,1.02,N,0
-20.49778,-59.12319,305.42,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,281.09,1.02,N,0
-20.49903,-59.13699,298.48,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,279.25,1.09,N,0
-20.49981,-59.13262,300.83,0.46,0.39,2023-01-10,0455,N20,VIIRS,n,2,279.15,1.09,N,0
-20.27726,-70.0321,301.29,0.69,0.74,2023-01-10,0455,N20,VIIRS,n,2,283.74,2.47,N,0
-20.27667,-70.03563,306.83,0.69,0.74,2023-01-10,0456,N20,VIIRS,n,2,284.19,2.21,N,0
-1.99508,-78.34152,300.45,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,264.67,1.03,N,1
-1.99565,-78.33792,298.41,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,267.01,1.03,N,1
-1.9979,-78.34532,308.47,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,261.73,1.97,N,1
-1.99848,-78.3417,314.35,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,261.78,1.03,N,1
-1.99905,-78.33812,314,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,261.6,1.03,N,1
-1.99959,-78.33471,305.83,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,267.33,1.18,N,1
-2.00011,-78.33141,300.86,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,266.55,1.18,N,1
-2.0013,-78.34548,325.94,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,262.05,3.15,N,1
-2.00187,-78.34187,353.98,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,266.07,38.06,N,1
-2.00244,-78.33829,347.69,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,264.56,38.06,N,1
-2.00297,-78.33497,320.57,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,269.23,4.39,N,1
-2.00348,-78.33178,305.53,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,269.15,4.39,N,1
-2.00467,-78.34583,337.32,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,261.5,3.15,N,1
-2.00523,-78.34225,351.07,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,288.18,38.06,N,1
-2.00579,-78.33875,367,0.4,0.37,2023-01-10,0631,N20,VIIRS,h,2,315.77,38.06,N,1
-2.00631,-78.33549,349.26,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,274.96,4.39,N,1
-2.00405,-78.34975,297.88,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,260.5,3.15,N,1
-2.00681,-78.33234,308.7,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,269.85,4.39,N,1
-2.00798,-78.34658,330.94,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,264.26,1.77,N,1
-2.00854,-78.343,353.74,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,270.18,13.92,N,1
-2.00909,-78.33953,353.66,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,282.37,13.92,N,1
-2.00962,-78.3362,353.7,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,286.95,7.31,N,1
-2.01013,-78.333,345.22,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,277.72,7.31,N,1
-2.00737,-78.35045,301.31,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,263.22,1.77,N,0
-2.01064,-78.32982,307.58,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,270.74,2.07,N,1
-2.01185,-78.34377,321.11,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,269.02,13.92,N,1
-2.0124,-78.34031,345.58,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,266.98,13.92,N,1
-2.01293,-78.33694,332.21,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,265.09,7.31,N,1
-2.01345,-78.33372,341.24,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,272.78,7.31,N,1
-2.01068,-78.35121,302.98,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,261.74,1.77,N,0
-2.01128,-78.34738,315.96,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,262.57,1.77,N,0
-2.01396,-78.33051,317.88,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,272.12,2.07,N,1
-2.01623,-78.3378,320.89,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,264.33,1.26,N,1
-2.01457,-78.34824,305.36,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,260.44,0.99,N,0
-2.01514,-78.34464,308.61,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,268.91,1.31,N,0
-2.01569,-78.34119,318.51,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,262.64,1.31,N,1
-2.01675,-78.33453,309.74,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,269.63,1.26,N,1
-2.01727,-78.33128,305.19,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,266.44,0.72,N,1
-2.01778,-78.32805,296.83,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,270.55,0.72,N,1
-2.01787,-78.34911,300.96,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,262.31,0.99,N,0
-2.01843,-78.34553,305.19,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,265.66,1.31,N,0
-2.01898,-78.34209,307.89,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,263.04,1.31,N,0
-2.01952,-78.33868,307.15,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,267.22,1.26,N,0
-2.02005,-78.33536,299.99,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,269.38,1.26,N,0
-2.02057,-78.33207,296.91,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,269.34,0.72,N,0
-2.02117,-78.34995,299.03,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,262.92,1.35,N,0
-2.02173,-78.34639,300.95,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,263.35,1.09,N,0
-2.02228,-78.34293,301.42,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,264.94,1.09,N,0
-2.02282,-78.33951,300.9,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,265.6,0.68,N,0
-2.02336,-78.33614,296.56,0.4,0.37,2023-01-10,0631,N20,VIIRS,n,2,265.7,0.68,N,0
-8.17674,-75.2654,303.92,0.46,0.39,2023-01-10,0633,N20,VIIRS,n,2,288.5,0.77,N,0
-8.39272,-75.22228,304.2,0.46,0.39,2023-01-10,0633,N20,VIIRS,n,2,284.57,0.68,N,0
-8.43832,-76.41597,303.83,0.42,0.37,2023-01-10,0633,N20,VIIRS,n,2,280.14,0.66,N,0
-9.05171,-78.60411,309.71,0.38,0.36,2023-01-10,0633,N20,VIIRS,n,2,289.22,1.24,N,2
-9.05502,-78.60464,302.66,0.38,0.36,2023-01-10,0633,N20,VIIRS,n,2,288.14,0.94,N,2
-9.05557,-78.60116,308.28,0.38,0.36,2023-01-10,0633,N20,VIIRS,n,2,289.35,0.55,N,2
-9.05888,-78.60169,299.97,0.38,0.36,2023-01-10,0633,N20,VIIRS,n,2,288.95,0.55,N,2
-9.1389,-78.26513,320.78,0.38,0.36,2023-01-10,0633,N20,VIIRS,n,2,290.3,1.92,N,0
-10.5656,-73.15037,302.06,0.43,0.46,2023-01-10,0633,N20,VIIRS,n,2,287.55,0.66,N,2
-12.01371,-77.14151,307.42,0.42,0.37,2023-01-10,0634,N20,VIIRS,n,2,287.1,0.83,N,0
-12.19131,-76.90688,309.67,0.43,0.38,2023-01-10,0634,N20,VIIRS,n,2,290.2,1.94,N,2
-13.24305,-76.29872,301.22,0.46,0.39,2023-01-10,0634,N20,VIIRS,n,2,289.75,1.1,N,2
-13.7836,-76.1694,300.79,0.48,0.4,2023-01-10,0634,N20,VIIRS,n,2,290.52,0.79,N,2
-13.78726,-76.16994,315.04,0.48,0.4,2023-01-10,0634,N20,VIIRS,n,2,291.52,2.54,N,2
-14.838,-74.99369,309.91,0.57,0.43,2023-01-10,0634,N20,VIIRS,n,2,287.65,1.53,N,0
-15.78551,-71.85803,335.5,0.63,0.54,2023-01-10,0635,N20,VIIRS,n,2,272.87,6.34,N,1
-17.48825,-71.35999,331.83,0.35,0.57,2023-01-10,0635,N20,VIIRS,n,2,291.41,2.69,N,2
-17.49352,-71.3604,308.6,0.35,0.57,2023-01-10,0635,N20,VIIRS,n,2,289.73,1.8,N,2
-20.52718,-55.40397,336.09,0.4,0.37,2023-01-10,1724,N20,VIIRS,n,2,281.68,4.39,D,0
-20.64334,-57.8601,339.66,0.39,0.36,2023-01-10,1724,N20,VIIRS,l,2,306,5.49,D,0
-20.64388,-57.86389,331.24,0.39,0.36,2023-01-10,1724,N20,VIIRS,l,2,304.88,5.49,D,0
-20.63425,-57.85744,335.72,0.39,0.36,2023-01-10,1725,N20,VIIRS,n,2,305.45,2.95,D,0
-20.63089,-57.85799,333.3,0.39,0.36,2023-01-10,1725,N20,VIIRS,l,2,307.14,2.8,D,0
-20.6102,-57.85751,337.13,0.39,0.36,2023-01-10,1725,N20,VIIRS,n,2,305.53,3.15,D,0
-19.83564,-60.14797,355.02,0.46,0.39,2023-01-10,1725,N20,VIIRS,l,2,307,45.93,D,0
-20.57199,-66.77504,352.65,0.4,0.6,2023-01-10,1725,N20,VIIRS,n,2,321.88,4.39,D,0
-18.58539,-55.98177,334.13,0.39,0.36,2023-01-10,1725,N20,VIIRS,n,2,299.25,0.6,D,0
-18.53604,-55.97503,367,0.39,0.37,2023-01-10,1725,N20,VIIRS,h,2,302.25,10.06,D,0
-18.53485,-55.96756,351.84,0.39,0.37,2023-01-10,1725,N20,VIIRS,n,2,302.92,9.25,D,0
-18.53545,-55.9713,354.81,0.39,0.37,2023-01-10,1725,N20,VIIRS,n,2,302.96,10.06,D,0
-18.53149,-55.96814,346.93,0.39,0.37,2023-01-10,1725,N20,VIIRS,n,2,303.56,8.44,D,0
-18.53268,-55.97561,332.77,0.39,0.37,2023-01-10,1725,N20,VIIRS,n,2,300.98,6.19,D,0
-18.53328,-55.97934,339.13,0.39,0.37,2023-01-10,1725,N20,VIIRS,n,2,305.7,10.89,D,0
-18.52814,-55.96873,348.08,0.39,0.37,2023-01-10,1725,N20,VIIRS,n,2,305.91,8.44,D,0
-18.52478,-55.96931,341.02,0.39,0.37,2023-01-10,1725,N20,VIIRS,n,2,305.01,15.43,D,0
-18.52142,-55.9699,351.1,0.39,0.37,2023-01-10,1725,N20,VIIRS,n,2,305.57,15.43,D,0
-18.52202,-55.97363,340.27,0.39,0.37,2023-01-10,1725,N20,VIIRS,n,2,304.65,6.62,D,0
-19.42,-63.60159,335.79,0.47,0.48,2023-01-10,1725,N20,VIIRS,n,2,295.07,6.6,D,0
-19.07718,-62.41458,348.31,0.4,0.44,2023-01-10,1725,N20,VIIRS,n,2,301.08,17.81,D,0
-19.07765,-62.41835,350.46,0.4,0.44,2023-01-10,1725,N20,VIIRS,n,2,300.76,17,D,0
-19.0556,-62.44049,331.25,0.4,0.44,2023-01-10,1725,N20,VIIRS,n,2,299.92,4.99,D,0
-18.66175,-62.79729,341.14,0.41,0.45,2023-01-10,1725,N20,VIIRS,n,2,299.55,6.98,D,0
-18.65761,-62.79784,340.4,0.41,0.45,2023-01-10,1725,N20,VIIRS,n,2,299.92,6.98,D,0
