latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-12.41,-67.0409,314,2.1,1.4,2023-01-12,1456,Terra,MODIS,71,61.03,289.5,21.8,D,0
-12.4202,-67.061,357.5,2.1,1.4,2023-01-12,1456,Terra,MODIS,99,61.03,290.1,215.7,D,0
-12.4225,-67.0423,325.5,2.1,1.4,2023-01-12,1456,Terra,MODIS,82,61.03,288.6,52.9,D,0
-12.7588,-66.3238,313.8,2.4,1.5,2023-01-12,1456,Terra,MODIS,62,61.03,291.5,25.2,D,0
-12.7615,-66.3023,314.5,2.4,1.5,2023-01-12,1456,Terra,MODIS,69,61.03,291.2,27.2,D,0
-12.7575,-66.3075,319,2.4,1.5,2023-01-12,1456,Terra,MODIS,77,61.03,291.3,44.6,D,0
-13.2688,-67.0471,311.2,2.1,1.4,2023-01-12,1456,Terra,MODIS,67,61.03,288.3,22.4,D,0
-12.8729,-72.6976,315.4,1,1,2023-01-12,1456,Terra,MODIS,20,61.03,300.3,6.7,D,2
-14.4525,-72.0789,307.4,1.1,1,2023-01-12,1457,Terra,MODIS,26,61.03,295.3,4.3,D,2
-15.8388,-67.5607,312.1,2.1,1.4,2023-01-12,1457,Terra,MODIS,66,61.03,296.7,17.8,D,2
-17.3901,-66.267,315.9,2.8,1.6,2023-01-12,1457,Terra,MODIS,56,61.03,296.7,29.5,D,2
-17.3934,-66.2741,314.4,2.8,1.6,2023-01-12,1457,Terra,MODIS,50,61.03,297.2,24.8,D,2
-17.396,-66.2481,313.9,2.8,1.6,2023-01-12,1457,Terra,MODIS,25,61.03,296.6,21.3,D,2
-20.3218,-51.9955,321.1,1.6,1.2,2023-01-12,1743,Aqua,MODIS,52,61.03,300.1,16.2,D,0
-18.1772,-56.4356,324.3,1,1,2023-01-12,1743,Aqua,MODIS,79,61.03,294.5,14.9,D,0
-15.9247,-61.8872,311.1,1.4,1.2,2023-01-12,1744,Aqua,MODIS,68,61.03,280.8,14.7,D,0
-15.779,-61.6345,318.3,1.4,1.2,2023-01-12,1744,Aqua,MODIS,77,61.03,282.3,21.8,D,0
-15.3515,-67.6708,316.1,3.8,1.8,2023-01-12,1744,Aqua,MODIS,0,61.03,292.3,71.2,D,0
-15.3548,-67.7033,313,3.9,1.8,2023-01-12,1744,Aqua,MODIS,59,61.03,292.5,55.6,D,0
-15.3457,-67.6757,317.6,3.8,1.8,2023-01-12,1744,Aqua,MODIS,70,61.03,292,78.3,D,0
-15.3492,-67.7082,310.7,3.9,1.8,2023-01-12,1744,Aqua,MODIS,51,61.03,292.4,40.6,D,0
-12.5502,-51.9437,325.7,2.2,1.4,2023-01-12,1745,Aqua,MODIS,70,61.03,302.8,50.7,D,0
-12.5481,-51.9303,321.9,2.2,1.5,2023-01-12,1745,Aqua,MODIS,40,61.03,299.9,37.5,D,0
-13.1253,-58.0201,317,1,1,2023-01-12,1745,Aqua,MODIS,45,61.03,294.2,9.6,D,0
-14.229,-66.853,310,3.2,1.7,2023-01-12,1745,Aqua,MODIS,65,61.03,283,34.8,D,0
-14.2324,-66.8827,310.6,3.2,1.7,2023-01-12,1745,Aqua,MODIS,67,61.03,284.8,36.7,D,0
-11.9948,-54.6849,325.4,1.4,1.2,2023-01-12,1745,Aqua,MODIS,66,61.03,304.3,24.2,D,0
-13.2295,-64.5332,311.8,2.1,1.4,2023-01-12,1745,Aqua,MODIS,59,61.03,286.4,17.8,D,0
-13.2293,-67.3713,311.5,3.4,1.7,2023-01-12,1745,Aqua,MODIS,60,61.03,278.3,49.9,D,0
-13.2184,-67.3799,309.2,3.4,1.7,2023-01-12,1745,Aqua,MODIS,63,61.03,278.1,40.8,D,0
-12.7891,-64.9721,309.4,2.2,1.4,2023-01-12,1745,Aqua,MODIS,0,61.03,289.4,18.5,D,0
-12.3815,-63.876,318.7,1.8,1.3,2023-01-12,1745,Aqua,MODIS,56,61.03,293.8,24.8,D,0
-12.0431,-63.0109,314.4,1.5,1.2,2023-01-12,1745,Aqua,MODIS,34,61.03,296.6,14.1,D,0
-11.7769,-62.5458,320.2,1.4,1.2,2023-01-12,1745,Aqua,MODIS,74,61.03,297.4,16.6,D,0
-12.3318,-67.0231,306.8,3.1,1.7,2023-01-12,1745,Aqua,MODIS,27,61.03,282,26,D,0
-12.0886,-65.3149,311,2.3,1.5,2023-01-12,1745,Aqua,MODIS,56,61.03,290.1,19.6,D,0
-12.0908,-65.3214,313.7,2.3,1.5,2023-01-12,1745,Aqua,MODIS,61,61.03,290.7,27.7,D,0
-10.33,-63.1382,322.2,1.5,1.2,2023-01-12,1746,Aqua,MODIS,67,61.03,289.9,28.4,D,0
-9.8099,-63.159,331.1,1.4,1.2,2023-01-12,1746,Aqua,MODIS,74,61.03,292.3,45.5,D,0
-9.4728,-63.1372,317.4,1.4,1.2,2023-01-12,1746,Aqua,MODIS,59,61.03,297.7,13,D,0
-5.8033,-50.5359,307.1,3.9,1.8,2023-01-12,1746,Aqua,MODIS,23,61.03,285.9,25.4,D,0
-6.8236,-59.0025,312.4,1,1,2023-01-12,1746,Aqua,MODIS,43,61.03,291.4,6.1,D,0
-3.7826,-59.3641,328.8,1,1,2023-01-12,1747,Aqua,MODIS,83,61.03,297.7,21.4,D,0
-3.7492,-59.199,340.3,1,1,2023-01-12,1747,Aqua,MODIS,90,61.03,297,38.6,D,0
-3.7506,-59.2082,319.3,1,1,2023-01-12,1747,Aqua,MODIS,58,61.03,293.8,9.8,D,0
-3.7401,-59.2003,323.9,1,1,2023-01-12,1747,Aqua,MODIS,78,61.03,297,14.9,D,0
-3.8315,-60.4662,314.8,1,1,2023-01-12,1747,Aqua,MODIS,63,61.03,293.8,7.6,D,0
-3.516,-59.2426,313.3,1,1,2023-01-12,1747,Aqua,MODIS,61,61.03,296.1,5.1,D,0
-3.5626,-60.3234,313.5,1,1,2023-01-12,1747,Aqua,MODIS,62,61.03,294.5,5.4,D,0
-3.5394,-60.6787,316.7,1,1,2023-01-12,1747,Aqua,MODIS,65,61.03,297,9.1,D,0
-2.7182,-58.1152,347.8,1.2,1.1,2023-01-12,1747,Aqua,MODIS,94,61.03,296,66,D,0
-1.7989,-60.1029,310.2,1,1,2023-01-12,1748,Aqua,MODIS,59,61.03,293.8,5.6,D,0
-2.1666,-60.0985,308.2,1,1,2023-01-12,1748,Aqua,MODIS,52,61.03,289.5,4.1,D,0
0.7703,-59.5836,319,1.1,1,2023-01-12,1748,Aqua,MODIS,57,61.03,294.3,9.7,D,0
0.7689,-59.5933,325.9,1.1,1,2023-01-12,1748,Aqua,MODIS,80,61.03,295.7,18,D,0
2.5982,-59.7386,319.1,1.1,1.1,2023-01-12,1749,Aqua,MODIS,72,61.03,295.9,12,D,0
3.7991,-59.3569,314.9,1.2,1.1,2023-01-12,1749,Aqua,MODIS,60,61.03,294.8,6.8,D,0
3.9205,-59.8769,317.5,1.1,1.1,2023-01-12,1749,Aqua,MODIS,37,61.03,297.3,7.3,D,0
4.1347,-59.8684,314.4,1.1,1.1,2023-01-12,1749,Aqua,MODIS,55,61.03,294.6,7.9,D,0
4.1332,-59.879,327.2,1.1,1.1,2023-01-12,1749,Aqua,MODIS,81,61.03,293.2,23.4,D,0
5.9427,-69.5088,314.5,2.5,1.5,2023-01-12,1750,Aqua,MODIS,28,61.03,293.1,26.4,D,0
5.9512,-69.5168,321.7,2.5,1.5,2023-01-12,1750,Aqua,MODIS,72,61.03,291.8,45.3,D,0
-3.5847,-80.4951,325.8,1.6,1.3,2023-01-12,1926,Aqua,MODIS,75,61.03,295.3,23.7,D,0
-3.5869,-80.5097,321.1,1.6,1.3,2023-01-12,1926,Aqua,MODIS,67,61.03,295.9,13.1,D,0
-1.3361,-80.0005,322.2,2,1.4,2023-01-12,1927,Aqua,MODIS,55,61.03,291.9,27.1,D,0
-0.5166,-80.4095,319.2,1.9,1.3,2023-01-12,1927,Aqua,MODIS,34,61.03,294.4,18.5,D,0
-6.5752,-51.1027,320.7,1.1,1,2023-01-13,0133,Terra,MODIS,100,61.03,287.4,20.2,N,2
-3.6889,-49.096,307.5,1,1,2023-01-13,0134,Terra,MODIS,72,61.03,289.4,7.2,N,0
-3.6798,-49.0973,331.1,1,1,2023-01-13,0134,Terra,MODIS,100,61.03,289.3,30.7,N,0
-3.6811,-49.1065,313.6,1,1,2023-01-13,0134,Terra,MODIS,88,61.03,288.6,11.6,N,0
-3.2674,-50.0824,301.8,1,1,2023-01-13,0134,Terra,MODIS,44,61.03,287,3.8,N,0
-2.0023,-78.3363,315.6,1.3,1.1,2023-01-13,0313,Terra,MODIS,91,61.03,270.2,28.1,N,1
-2.0039,-78.3478,335.5,1.3,1.1,2023-01-13,0313,Terra,MODIS,100,61.03,269.7,61,N,1
-3.6785,-49.0996,306.7,2.2,1.4,2023-01-13,0432,Aqua,MODIS,69,61.03,288.1,25.1,N,0
-16.3597,-62.0381,306.4,2.9,1.6,2023-01-13,0614,Aqua,MODIS,68,61.03,288.3,37.1,N,2
-16.3618,-62.0434,302.1,2.9,1.6,2023-01-13,0614,Aqua,MODIS,46,61.03,288.1,25.2,N,2
-16.3647,-62.0162,303.4,2.9,1.6,2023-01-13,0614,Aqua,MODIS,55,61.03,288.3,29.1,N,2
-17.4872,-71.3546,306.8,1,1,2023-01-13,0615,Aqua,MODIS,69,61.03,290.5,9.6,N,2
-1.2424,-53.7173,318.2,1.2,1.1,2023-01-13,1356,Terra,MODIS,67,61.03,293.6,14.2,D,0
-2.5701,-54.7977,316,1.1,1,2023-01-13,1356,Terra,MODIS,59,61.03,292.9,9.8,D,0
-3.6805,-49.0944,323.6,2.9,1.6,2023-01-13,1356,Terra,MODIS,80,61.03,291.1,80.4,D,0
-3.6826,-49.1012,323,2.9,1.6,2023-01-13,1356,Terra,MODIS,80,61.03,290.7,77.5,D,0
-19.0424,-62.4393,332,1.1,1.1,2023-01-13,1401,Terra,MODIS,84,61.03,295.9,27.4,D,0
4.6562,-75.9461,306.2,1.4,1.2,2023-01-13,1533,Terra,MODIS,46,61.03,280.5,10.5,D,0
4.1519,-74.877,312.8,1.8,1.3,2023-01-13,1533,Terra,MODIS,64,61.03,294.6,14.1,D,2
-0.9024,-79.4896,311.9,1.1,1,2023-01-13,1535,Terra,MODIS,18,61.03,293,5.7,D,2
-2.169,-79.4627,317.9,1.1,1,2023-01-13,1535,Terra,MODIS,37,61.03,297.1,8.8,D,2
-2.3341,-79.3993,317.6,1.1,1,2023-01-13,1535,Terra,MODIS,69,61.03,297.2,8.5,D,2
-2.4253,-79.3388,318.2,1.1,1.1,2023-01-13,1535,Terra,MODIS,69,61.03,296.9,9.4,D,2
-3.2493,-79.8347,316.5,1.1,1,2023-01-13,1535,Terra,MODIS,56,61.03,296.6,7.6,D,0
-3.3024,-79.9741,325.4,1.1,1,2023-01-13,1535,Terra,MODIS,71,61.03,294.6,17.8,D,0
-4.7644,-80.3127,323.4,1.1,1,2023-01-13,1536,Terra,MODIS,64,61.03,300.5,8.8,D,0
-4.8636,-80.777,327.3,1,1,2023-01-13,1536,Terra,MODIS,60,61.03,294.2,16.4,D,0
-5.3116,-80.7396,325.2,1,1,2023-01-13,1536,Terra,MODIS,66,61.03,302.3,9.4,D,0
-6.2987,-76.6652,310.7,1.9,1.3,2023-01-13,1536,Terra,MODIS,64,61.03,291.8,15.2,D,0
-6.487,-76.4386,312.6,2,1.4,2023-01-13,1536,Terra,MODIS,70,61.03,293.2,11.7,D,0
-6.6665,-76.341,319.1,2,1.4,2023-01-13,1536,Terra,MODIS,77,61.03,294.8,27.9,D,0
-6.4064,-79.8361,326.8,1.2,1.1,2023-01-13,1536,Terra,MODIS,75,61.03,302.2,12.3,D,0
-7.0105,-76.3181,337.9,2.1,1.4,2023-01-13,1536,Terra,MODIS,90,61.03,294.8,94.4,D,0
-7.013,-76.2998,315.8,2.1,1.4,2023-01-13,1536,Terra,MODIS,53,61.03,295,18.9,D,0
-6.7138,-79.4675,328.2,1.2,1.1,2023-01-13,1536,Terra,MODIS,69,61.03,298,18.2,D,0
-8.1865,-76.5137,310.2,2.1,1.4,2023-01-13,1536,Terra,MODIS,63,61.03,292.8,14.5,D,0
-9.2991,-75.9981,306.8,2.4,1.5,2023-01-13,1537,Terra,MODIS,23,61.03,289.8,14.1,D,2
-9.2954,-76.0048,305.7,2.4,1.5,2023-01-13,1537,Terra,MODIS,49,61.03,289.6,14,D,2
-10.1184,-75.6907,306.5,2.6,1.6,2023-01-13,1537,Terra,MODIS,52,61.03,290.2,25.7,D,0
-10.1251,-75.6976,305.9,2.6,1.6,2023-01-13,1537,Terra,MODIS,26,61.03,291.1,24,D,0
-10.3913,-75.9865,306.3,2.5,1.5,2023-01-13,1537,Terra,MODIS,46,61.03,283.5,29.4,D,0
-10.8963,-77.3821,319.5,2,1.4,2023-01-13,1537,Terra,MODIS,68,61.03,299.8,20.7,D,0
-4.6295,-50.4762,331,1.5,1.2,2023-01-13,1651,Aqua,MODIS,86,61.03,290.6,46,D,0
-4.2982,-50.1561,308.7,1.4,1.2,2023-01-13,1651,Aqua,MODIS,37,61.03,287.7,9.4,D,0
-4.2145,-49.983,316.7,1.4,1.2,2023-01-13,1651,Aqua,MODIS,70,61.03,292.3,15.6,D,0
-3.9488,-49.2655,318.7,1.2,1.1,2023-01-13,1651,Aqua,MODIS,72,61.03,289.6,14.8,D,0
-3.9039,-49.5222,317.9,1.3,1.1,2023-01-13,1651,Aqua,MODIS,65,61.03,286.7,12.6,D,0
-3.9044,-49.5288,313.9,1.3,1.1,2023-01-13,1651,Aqua,MODIS,32,61.03,287.5,8,D,0
-3.7324,-49.3197,314,1.2,1.1,2023-01-13,1651,Aqua,MODIS,70,61.03,289.8,9.3,D,0
-3.7037,-49.6978,313.6,1.3,1.1,2023-01-13,1651,Aqua,MODIS,69,61.03,289,10.8,D,0
-3.6246,-49.8577,316.7,1.3,1.1,2023-01-13,1651,Aqua,MODIS,62,61.03,291.2,13.4,D,0
-3.6165,-50.3785,315,1.4,1.2,2023-01-13,1651,Aqua,MODIS,54,61.03,288,15.6,D,0
-3.657,-50.9039,311.1,1.6,1.2,2023-01-13,1651,Aqua,MODIS,67,61.03,282.9,12.9,D,0
-3.659,-50.9179,307.6,1.6,1.2,2023-01-13,1651,Aqua,MODIS,56,61.03,281.2,9.3,D,0
-2.8944,-49.4609,315.5,1.2,1.1,2023-01-13,1652,Aqua,MODIS,70,61.03,293.2,11.7,D,0
-2.7304,-49.53,319.2,1.2,1.1,2023-01-13,1652,Aqua,MODIS,75,61.03,296.4,13.2,D,0
-2.732,-49.541,332.9,1.2,1.1,2023-01-13,1652,Aqua,MODIS,87,61.03,297.6,34.5,D,0
-2.324,-49.9031,314.2,1.3,1.1,2023-01-13,1652,Aqua,MODIS,13,61.03,295.3,11.4,D,0
-2.5798,-54.8024,315.5,3,1.7,2023-01-13,1652,Aqua,MODIS,74,61.03,284,49.5,D,0
-2.5836,-54.8293,308.2,3.1,1.7,2023-01-13,1652,Aqua,MODIS,44,61.03,282.9,23.1,D,0
-1.2412,-53.7338,315.3,2.4,1.5,2023-01-13,1652,Aqua,MODIS,40,61.03,289.7,29.2,D,0
-19.1504,-68.3813,329.3,1,1,2023-01-13,1826,Aqua,MODIS,54,61.03,315.9,9.4,D,0
-19.103,-68.4333,372,1,1,2023-01-13,1826,Aqua,MODIS,100,61.03,318.4,105,D,0
-15.2613,-68.2062,335.5,1,1,2023-01-13,1827,Aqua,MODIS,86,61.03,298.4,28.9,D,0
-15.2626,-68.2154,341,1,1,2023-01-13,1827,Aqua,MODIS,90,61.03,297.7,38.2,D,0
-15.3516,-69.2154,333.1,1,1,2023-01-13,1827,Aqua,MODIS,52,61.03,317.2,12.1,D,0
-14.2208,-66.8531,319.5,1.1,1,2023-01-13,1827,Aqua,MODIS,41,61.03,298.5,9.1,D,0
-13.8518,-68.0723,315.5,1,1,2023-01-13,1827,Aqua,MODIS,61,61.03,298.4,7.1,D,0
-13.224,-64.4373,324.9,1.6,1.2,2023-01-13,1827,Aqua,MODIS,79,61.03,293.1,29.7,D,0
-13.6524,-67.5466,317.9,1.1,1,2023-01-13,1827,Aqua,MODIS,62,61.03,295,9.3,D,0
-13.6538,-67.5563,318,1.1,1,2023-01-13,1827,Aqua,MODIS,71,61.03,298,9.1,D,0
-13.7063,-68.1458,316.5,1,1,2023-01-13,1827,Aqua,MODIS,62,61.03,297.6,10,D,0
-13.6535,-68.0392,335.8,1,1,2023-01-13,1827,Aqua,MODIS,88,61.03,298.3,30.2,D,0
-12.1594,-66.5693,339.6,1.2,1.1,2023-01-13,1828,Aqua,MODIS,68,61.03,291.1,45.4,D,0
-12.1611,-66.5803,332.2,1.2,1.1,2023-01-13,1828,Aqua,MODIS,72,61.03,289,31.4,D,0
-13.0364,-72.7111,316.2,1.3,1.1,2023-01-13,1828,Aqua,MODIS,72,61.03,287.9,18,D,0
-12.1416,-66.5834,322,1.2,1.1,2023-01-13,1828,Aqua,MODIS,76,61.03,287.7,17.2,D,0
-8.2063,-74.7244,314.5,1.6,1.2,2023-01-13,1829,Aqua,MODIS,71,61.03,295.5,13.3,D,0
-7.4718,-76.4302,346.2,2.1,1.4,2023-01-13,1829,Aqua,MODIS,94,61.03,294.8,140.8,D,0
-7.4745,-76.45,336.3,2.1,1.4,2023-01-13,1829,Aqua,MODIS,84,61.03,294.7,92.2,D,0
-7.4073,-76.3488,310.3,2,1.4,2023-01-13,1829,Aqua,MODIS,0,61.03,288.1,15.2,D,0
-7.3524,-76.0337,318.1,1.9,1.4,2023-01-13,1829,Aqua,MODIS,69,61.03,293.9,26.9,D,0
-7.3547,-76.0508,317,1.9,1.4,2023-01-13,1829,Aqua,MODIS,73,61.03,293.8,24.7,D,0
-7.3401,-76.3193,311.6,2,1.4,2023-01-13,1829,Aqua,MODIS,46,61.03,289.5,15.9,D,0
-7.3385,-76.3255,315.7,2,1.4,2023-01-13,1829,Aqua,MODIS,62,61.03,289.7,25,D,0
-7.2148,-76.1853,315.6,2,1.4,2023-01-13,1829,Aqua,MODIS,60,61.03,291.4,27,D,0
-7.2501,-76.8323,310.2,2.2,1.4,2023-01-13,1829,Aqua,MODIS,50,61.03,291,15,D,0
-7.2526,-76.8515,312.3,2.2,1.4,2023-01-13,1829,Aqua,MODIS,58,61.03,290.4,21.2,D,0
-7.0774,-76.2108,310.1,2,1.4,2023-01-13,1829,Aqua,MODIS,35,61.03,292,12.9,D,0
-6.9065,-75.2739,310,1.7,1.3,2023-01-13,1829,Aqua,MODIS,58,61.03,293.1,11.7,D,0
-6.9905,-76.3637,326.6,2,1.4,2023-01-13,1829,Aqua,MODIS,54,61.03,292.6,39.3,D,0
-6.956,-76.2959,316.9,2,1.4,2023-01-13,1829,Aqua,MODIS,24,61.03,292.5,14.8,D,0
-6.8962,-76.4131,319.8,2,1.4,2023-01-13,1829,Aqua,MODIS,76,61.03,292.7,32.1,D,0
-6.8985,-76.4309,324.2,2,1.4,2023-01-13,1829,Aqua,MODIS,80,61.03,292.1,46.2,D,0
-6.9062,-76.4191,325.8,2,1.4,2023-01-13,1829,Aqua,MODIS,82,61.03,294.8,49.3,D,0
-6.8937,-76.4201,312.6,2,1.4,2023-01-13,1829,Aqua,MODIS,38,61.03,291.8,14.5,D,0
-6.7504,-76.4066,318.1,2,1.4,2023-01-13,1829,Aqua,MODIS,74,61.03,295,22,D,0
-6.7326,-76.4622,312.9,2,1.4,2023-01-13,1829,Aqua,MODIS,66,61.03,292.8,15.8,D,0
-6.4934,-75.3549,309.2,1.7,1.3,2023-01-13,1830,Aqua,MODIS,37,61.03,293,10.4,D,0
-6.1644,-76.3515,310.1,2,1.4,2023-01-13,1830,Aqua,MODIS,15,61.03,291.4,14.2,D,0
-6.0577,-76.2955,316.2,1.9,1.4,2023-01-13,1830,Aqua,MODIS,72,61.03,293.9,23.3,D,0
3.6883,-72.6535,315,1,1,2023-01-13,1832,Aqua,MODIS,26,61.03,291.8,6.3,D,0
3.687,-72.6623,323.3,1,1,2023-01-13,1832,Aqua,MODIS,56,61.03,293.1,14.1,D,0
3.8823,-71.8179,320.6,1,1,2023-01-13,1832,Aqua,MODIS,59,61.03,296.4,10.9,D,0
3.881,-71.8271,321.9,1,1,2023-01-13,1832,Aqua,MODIS,76,61.03,296,12.4,D,0
3.7616,-72.7252,323.8,1,1,2023-01-13,1832,Aqua,MODIS,77,61.03,298.7,12.7,D,0
3.7615,-72.7886,314.2,1,1,2023-01-13,1832,Aqua,MODIS,51,61.03,293.6,4.8,D,0
3.4136,-75.2333,327.6,1.2,1.1,2023-01-13,1832,Aqua,MODIS,83,61.03,296.2,25.9,D,0
3.4122,-75.2431,318,1.2,1.1,2023-01-13,1832,Aqua,MODIS,74,61.03,296.2,13.2,D,0
3.2611,-76.5478,310.8,1.4,1.2,2023-01-13,1832,Aqua,MODIS,57,61.03,292.3,5.5,D,2
4.3141,-71.1136,311.7,1.1,1,2023-01-13,1832,Aqua,MODIS,39,61.03,285.4,8.3,D,0
4.7343,-69.3033,305.9,1.4,1.2,2023-01-13,1832,Aqua,MODIS,45,61.03,276.9,9.6,D,0
4.7525,-71.1381,342.3,1.1,1,2023-01-13,1832,Aqua,MODIS,91,61.03,296.4,45.5,D,0
4.7511,-71.1478,328.6,1.1,1,2023-01-13,1832,Aqua,MODIS,82,61.03,297.2,22.2,D,0
4.0411,-76.1761,314.8,1.3,1.1,2023-01-13,1832,Aqua,MODIS,70,61.03,295.5,12,D,0
4.0393,-76.1879,325.2,1.3,1.1,2023-01-13,1832,Aqua,MODIS,81,61.03,296,26.5,D,0
5.2234,-69.5212,319.4,1.4,1.2,2023-01-13,1832,Aqua,MODIS,57,61.03,297.9,14,D,0
5.8004,-67.4744,324.5,2,1.4,2023-01-13,1833,Aqua,MODIS,57,61.03,298.5,31,D,0
5.798,-67.4917,326.8,2,1.4,2023-01-13,1833,Aqua,MODIS,59,61.03,297.6,39.9,D,0
5.8543,-67.4693,326.8,2,1.4,2023-01-13,1833,Aqua,MODIS,69,61.03,296.7,34.2,D,0
5.6915,-69.7651,317.6,1.3,1.1,2023-01-13,1833,Aqua,MODIS,59,61.03,294,10.8,D,0
5.833,-70.1396,326.1,1.3,1.1,2023-01-13,1833,Aqua,MODIS,78,61.03,298.6,22.4,D,0
5.9617,-69.7233,320.3,1.4,1.2,2023-01-13,1833,Aqua,MODIS,72,61.03,297.4,13.8,D,0
5.8102,-71.5998,324,1.1,1,2023-01-13,1833,Aqua,MODIS,74,61.03,293.1,15.1,D,0
-16.3664,-62.0358,300.6,1.5,1.2,2023-01-14,0212,Terra,MODIS,31,61.03,286.4,6.6,N,2
-15.5342,-60.375,313.1,1.1,1.1,2023-01-14,0212,Terra,MODIS,65,61.03,285.6,14.4,N,0
-13.1104,-64.457,304.5,2,1.4,2023-01-14,0213,Terra,MODIS,60,61.03,291.6,12,N,0
-12.6021,-61.1047,303.2,1.2,1.1,2023-01-14,0213,Terra,MODIS,54,61.03,288.3,6.1,N,0
-12.4626,-64.1323,303.6,1.8,1.3,2023-01-14,0213,Terra,MODIS,56,61.03,291.5,9.2,N,0
-12.4664,-64.1205,304.9,1.8,1.3,2023-01-14,0213,Terra,MODIS,45,61.03,291.8,10.6,N,0
-12.299,-65.6238,303.2,2.4,1.5,2023-01-14,0213,Terra,MODIS,27,61.03,291.5,11.6,N,0
-12.2856,-65.6255,303.6,2.4,1.5,2023-01-14,0213,Terra,MODIS,42,61.03,291.4,12.6,N,0
-12.2723,-65.6271,303.2,2.4,1.5,2023-01-14,0213,Terra,MODIS,36,61.03,291.2,11.7,N,0
-12.2767,-65.6319,304.8,2.4,1.5,2023-01-14,0213,Terra,MODIS,61,61.03,291.2,15.3,N,0
-9.6703,-61.4445,303.6,1.1,1.1,2023-01-14,0214,Terra,MODIS,56,61.03,273,8,N,0
-9.6716,-61.4547,305.7,1.1,1.1,2023-01-14,0214,Terra,MODIS,65,61.03,273.4,9.4,N,0
-9.6608,-61.4459,320.5,1.1,1.1,2023-01-14,0214,Terra,MODIS,100,61.03,272.9,22.6,N,0
-9.6622,-61.4561,327.3,1.1,1.1,2023-01-14,0214,Terra,MODIS,100,61.03,273.1,31.4,N,0
5.6876,-69.7856,302.5,2.6,1.6,2023-01-14,0218,Terra,MODIS,49,61.03,290.8,14.8,N,0
5.6838,-69.7679,305.9,2.6,1.6,2023-01-14,0218,Terra,MODIS,66,61.03,290.8,21.3,N,0
-2.0106,-78.3291,337.5,2.6,1.6,2023-01-14,0354,Terra,MODIS,100,61.03,274.8,180.2,N,1
-1.9995,-78.3024,306.5,2.7,1.6,2023-01-14,0354,Terra,MODIS,68,61.03,274.4,51.5,N,1
-2.0053,-78.342,341.7,2.6,1.6,2023-01-14,0354,Terra,MODIS,100,61.03,273.4,212.6,N,1
-12.4565,-64.1158,306.8,3.3,1.7,2023-01-14,0517,Aqua,MODIS,69,61.03,289.8,40.1,N,0
-2.0047,-78.3447,329.7,1,1,2023-01-14,0653,Aqua,MODIS,100,61.03,270.2,34.4,N,1
-2.006,-78.3359,376.3,1,1,2023-01-14,0653,Aqua,MODIS,100,61.03,287.3,146.2,N,1
-2.0072,-78.3275,327.5,1,1,2023-01-14,0653,Aqua,MODIS,100,61.03,275.8,31.6,N,1
-6.8211,-76.1532,304,1.2,1.1,2023-01-14,0654,Aqua,MODIS,45,61.03,290.3,8.5,N,0
-7.8164,-79.2276,302.8,1,1,2023-01-14,0655,Aqua,MODIS,51,61.03,288.4,6.1,N,0
5.1189,-61.546,302.4,1.4,1.2,2023-01-14,1435,Terra,MODIS,43,61.03,274.9,6.3,D,0
5.6744,-69.3788,319.4,1.5,1.2,2023-01-14,1436,Terra,MODIS,69,61.03,297.5,16.4,D,0
3.5112,-72.491,341.4,2.4,1.5,2023-01-14,1436,Terra,MODIS,92,61.03,284.7,147.9,D,0
3.5083,-72.47,324.3,2.4,1.5,2023-01-14,1436,Terra,MODIS,81,61.03,283.6,62.1,D,0
3.4979,-72.4927,331.1,2.4,1.5,2023-01-14,1436,Terra,MODIS,86,61.03,284.4,90.8,D,0
3.4951,-72.4717,312.8,2.4,1.5,2023-01-14,1436,Terra,MODIS,42,61.03,282.8,23,D,0
3.5018,-72.4992,339.4,2.4,1.5,2023-01-14,1436,Terra,MODIS,91,61.03,284.7,133.5,D,0
3.4988,-72.4782,336.5,2.4,1.5,2023-01-14,1436,Terra,MODIS,89,61.03,283.9,115.3,D,0
-4.3151,-69.9051,307.4,1.2,1.1,2023-01-14,1438,Terra,MODIS,0,61.03,285.2,7.3,D,0
-12.662,-66.5863,317.9,1.2,1.1,2023-01-14,1440,Terra,MODIS,70,61.03,298.4,11.9,D,0
-12.7473,-66.3199,310.5,1.2,1.1,2023-01-14,1440,Terra,MODIS,39,61.03,292.6,5.7,D,0
-12.6834,-66.8581,320.5,1.1,1.1,2023-01-14,1440,Terra,MODIS,74,61.03,294.8,14.7,D,0
-12.6849,-66.8477,331.9,1.1,1.1,2023-01-14,1440,Terra,MODIS,85,61.03,295.9,30.7,D,0
-13.2254,-64.5217,315.9,1.6,1.3,2023-01-14,1440,Terra,MODIS,68,61.03,296.4,14.1,D,0
-13.819,-71.8626,318.2,1.2,1.1,2023-01-14,1441,Terra,MODIS,68,61.03,297,10.8,D,0
-17.4985,-71.3548,328.1,1,1,2023-01-14,1442,Terra,MODIS,33,61.03,309.3,9.9,D,2
-14.7385,-53.2631,338.9,1.1,1,2023-01-14,1731,Aqua,MODIS,85,61.03,296.2,36.8,D,0
-13.7305,-60.2582,315,1.8,1.3,2023-01-14,1731,Aqua,MODIS,54,61.03,294.3,17.3,D,0
-10.8783,-51.5698,315.9,1.4,1.2,2023-01-14,1732,Aqua,MODIS,37,61.03,296.6,10.3,D,0
